Region,Country,Year,Gender,SuicideCount
EUROPE,SLOVAKIA,2020,Female,48
EUROPE,SLOVAKIA,2021,Male,323
EUROPE,SLOVAKIA,2021,Female,60
EUROPE,SLOVENIA,1991,Male,501
EUROPE,SLOVENIA,1991,Female,145
EUROPE,SLOVENIA,1992,Male,439
EUROPE,SLOVENIA,1992,Female,148
EUROPE,SLOVENIA,1993,Male,481
EUROPE,SLOVENIA,1993,Female,133
EUROPE,SLOVENIA,1994,Male,480
EUROPE,SLOVENIA,1994,Female,141
EUROPE,SLOVENIA,1995,Male,435
EUROPE,SLOVENIA,1995,Female,129
EUROPE,SLOVENIA,1996,Male,465
EUROPE,SLOVENIA,1996,Female,142
EUROPE,SLOVENIA,1997,Male,473
EUROPE,SLOVENIA,1997,Female,120
EUROPE,SLOVENIA,1998,Male,477
EUROPE,SLOVENIA,1998,Female,135
EUROPE,SLOVENIA,1999,Male,453
EUROPE,SLOVENIA,1999,Female,137
EUROPE,SLOVENIA,2000,Male,433
EUROPE,SLOVENIA,2000,Female,155
EUROPE,SLOVENIA,2001,Male,459
EUROPE,SLOVENIA,2001,Female,122
EUROPE,SLOVENIA,2002,Male,433
EUROPE,SLOVENIA,2002,Female,107
EUROPE,SLOVENIA,2003,Male,440
EUROPE,SLOVENIA,2003,Female,122
EUROPE,SLOVENIA,2004,Male,370
EUROPE,SLOVENIA,2004,Female,142
EUROPE,SLOVENIA,2005,Male,391
EUROPE,SLOVENIA,2005,Female,112
EUROPE,SLOVENIA,2006,Male,415
EUROPE,SLOVENIA,2006,Female,114
EUROPE,SLOVENIA,2007,Male,335
EUROPE,SLOVENIA,2007,Female,99
EUROPE,SLOVENIA,2008,Male,324
EUROPE,SLOVENIA,2008,Female,84
EUROPE,SLOVENIA,2009,Male,350
EUROPE,SLOVENIA,2009,Female,97
EUROPE,SLOVENIA,2010,Male,336
EUROPE,SLOVENIA,2010,Female,78
EUROPE,SLOVENIA,2011,Male,347
EUROPE,SLOVENIA,2011,Female,88
EUROPE,SLOVENIA,2012,Male,360
EUROPE,SLOVENIA,2012,Female,80
EUROPE,SLOVENIA,2013,Male,360
EUROPE,SLOVENIA,2013,Female,86
EUROPE,SLOVENIA,2014,Male,325
EUROPE,SLOVENIA,2014,Female,63
EUROPE,SLOVENIA,2015,Male,332
EUROPE,SLOVENIA,2015,Female,90
EUROPE,SLOVENIA,2016,Male,294
EUROPE,SLOVENIA,2016,Female,77
EUROPE,SLOVENIA,2017,Male,327
EUROPE,SLOVENIA,2017,Female,84
EUROPE,SLOVENIA,2018,Male,274
EUROPE,SLOVENIA,2018,Female,79
EUROPE,SLOVENIA,2019,Male,305
EUROPE,SLOVENIA,2019,Female,87
EUROPE,SLOVENIA,2020,Male,295
EUROPE,SLOVENIA,2020,Female,73
EUROPE,SWEDEN,1991,Male,1036
EUROPE,SWEDEN,1991,Female,447
EUROPE,SWEDEN,1992,Male,936
EUROPE,SWEDEN,1992,Female,419
EUROPE,SWEDEN,1993,Male,956
EUROPE,SWEDEN,1993,Female,417
EUROPE,SWEDEN,1994,Male,929
EUROPE,SWEDEN,1994,Female,395
EUROPE,SWEDEN,1995,Male,936
EUROPE,SWEDEN,1995,Female,412
EUROPE,SWEDEN,1996,Male,872
EUROPE,SWEDEN,1996,Female,381
EUROPE,SWEDEN,1997,Male,857
EUROPE,SWEDEN,1997,Female,344
EUROPE,SWEDEN,1998,Male,882
EUROPE,SWEDEN,1998,Female,349
EUROPE,SWEDEN,1999,Male,862
EUROPE,SWEDEN,1999,Female,358
EUROPE,SWEDEN,2000,Male,802
EUROPE,SWEDEN,2000,Female,329
EUROPE,SWEDEN,2001,Male,833
EUROPE,SWEDEN,2001,Female,364
EUROPE,SWEDEN,2002,Male,862
EUROPE,SWEDEN,2002,Female,318
EUROPE,SWEDEN,2003,Male,776
EUROPE,SWEDEN,2003,Female,336
EUROPE,SWEDEN,2004,Male,834
EUROPE,SWEDEN,2004,Female,321
EUROPE,SWEDEN,2005,Male,835
EUROPE,SWEDEN,2005,Female,384
EUROPE,SWEDEN,2006,Male,817
EUROPE,SWEDEN,2006,Female,380
EUROPE,SWEDEN,2007,Male,801
EUROPE,SWEDEN,2007,Female,325
EUROPE,SWEDEN,2008,Male,855
EUROPE,SWEDEN,2008,Female,315
EUROPE,SWEDEN,2009,Male,888
EUROPE,SWEDEN,2009,Female,354
EUROPE,SWEDEN,2010,Male,838
EUROPE,SWEDEN,2010,Female,303
EUROPE,SWEDEN,2011,Male,789
EUROPE,SWEDEN,2011,Female,323
EUROPE,SWEDEN,2012,Male,819
EUROPE,SWEDEN,2012,Female,335
EUROPE,SWEDEN,2013,Male,862
EUROPE,SWEDEN,2013,Female,368
EUROPE,SWEDEN,2014,Male,785
EUROPE,SWEDEN,2014,Female,363
EUROPE,SWEDEN,2015,Male,851
EUROPE,SWEDEN,2015,Female,331
EUROPE,SWEDEN,2016,Male,784
EUROPE,SWEDEN,2016,Female,351
EUROPE,SWEDEN,2017,Male,842
EUROPE,SWEDEN,2017,Female,348
EUROPE,SWEDEN,2018,Male,889
EUROPE,SWEDEN,2018,Female,383
EUROPE,SWEDEN,2019,Male,900
EUROPE,SWEDEN,2019,Female,403
EUROPE,SWEDEN,2020,Male,865
EUROPE,SWEDEN,2020,Female,336
EUROPE,SWEDEN,2021,Male,874
EUROPE,SWEDEN,2021,Female,353
EUROPE,SWEDEN,2022,Male,898
EUROPE,SWEDEN,2022,Female,357
ASIA,SYRIAN ARAB REPUBLIC,1998,Male,11
ASIA,SYRIAN ARAB REPUBLIC,1998,Female,4
ASIA,SYRIAN ARAB REPUBLIC,1999,Male,17
ASIA,SYRIAN ARAB REPUBLIC,1999,Female,9
ASIA,SYRIAN ARAB REPUBLIC,2000,Male,21
ASIA,SYRIAN ARAB REPUBLIC,2000,Female,2
ASIA,SYRIAN ARAB REPUBLIC,2001,Male,8
ASIA,SYRIAN ARAB REPUBLIC,2001,Female,3
ASIA,SYRIAN ARAB REPUBLIC,2002,Male,25
ASIA,SYRIAN ARAB REPUBLIC,2002,Female,5
ASIA,SYRIAN ARAB REPUBLIC,2003,Male,21
ASIA,SYRIAN ARAB REPUBLIC,2003,Female,5
ASIA,SYRIAN ARAB REPUBLIC,2004,Male,26
ASIA,SYRIAN ARAB REPUBLIC,2004,Female,3
ASIA,SYRIAN ARAB REPUBLIC,2005,Male,21
ASIA,SYRIAN ARAB REPUBLIC,2005,Female,2
ASIA,SYRIAN ARAB REPUBLIC,2006,Male,19
ASIA,SYRIAN ARAB REPUBLIC,2006,Female,8
ASIA,SYRIAN ARAB REPUBLIC,2007,Male,25
ASIA,SYRIAN ARAB REPUBLIC,2007,Female,4
ASIA,SYRIAN ARAB REPUBLIC,2008,Male,18
ASIA,SYRIAN ARAB REPUBLIC,2008,Female,16
ASIA,SYRIAN ARAB REPUBLIC,2009,Male,17
ASIA,SYRIAN ARAB REPUBLIC,2009,Female,4
ASIA,SYRIAN ARAB REPUBLIC,2010,Male,26
ASIA,SYRIAN ARAB REPUBLIC,2010,Female,6
ASIA,THAILAND,1991,Male,2437
ASIA,THAILAND,1991,Female,1165
ASIA,THAILAND,1992,Male,2397
ASIA,THAILAND,1992,Female,1205
ASIA,THAILAND,1994,Male,1631
ASIA,THAILAND,1994,Female,702
ASIA,THAILAND,1995,Male,3139
ASIA,THAILAND,1995,Female,1152
ASIA,THAILAND,1996,Male,3358
ASIA,THAILAND,1996,Female,1173
ASIA,THAILAND,1997,Male,3214
ASIA,THAILAND,1997,Female,971
ASIA,THAILAND,1998,Male,3843
ASIA,THAILAND,1998,Female,1121
ASIA,THAILAND,1999,Male,4083
ASIA,THAILAND,1999,Female,1210
ASIA,THAILAND,2000,Male,4040
ASIA,THAILAND,2000,Female,1151
ASIA,THAILAND,2002,Male,3715
ASIA,THAILAND,2002,Female,1190
ASIA,THAILAND,2003,Male,3426
ASIA,THAILAND,2003,Female,1060
ASIA,THAILAND,2004,Male,3253
ASIA,THAILAND,2004,Female,1043
ASIA,THAILAND,2005,Male,3033
ASIA,THAILAND,2005,Female,908
ASIA,THAILAND,2006,Male,2856
ASIA,THAILAND,2006,Female,756
ASIA,THAILAND,2007,Male,2944
ASIA,THAILAND,2007,Female,812
ASIA,THAILAND,2008,Male,2906
ASIA,THAILAND,2008,Female,872
ASIA,THAILAND,2009,Male,2926
ASIA,THAILAND,2009,Female,861
ASIA,THAILAND,2010,Male,2913
ASIA,THAILAND,2010,Female,848
ASIA,THAILAND,2011,Male,2985
ASIA,THAILAND,2011,Female,888
ASIA,THAILAND,2012,Male,3055
ASIA,THAILAND,2012,Female,930
ASIA,THAILAND,2013,Male,3105
ASIA,THAILAND,2013,Female,856
ASIA,THAILAND,2014,Male,3074
ASIA,THAILAND,2014,Female,878
ASIA,THAILAND,2015,Male,3366
ASIA,THAILAND,2015,Female,839
ASIA,THAILAND,2016,Male,3283
ASIA,THAILAND,2016,Female,848
ASIA,THAILAND,2017,Male,3481
ASIA,THAILAND,2017,Female,848
ASIA,THAILAND,2018,Male,3823
ASIA,THAILAND,2018,Female,935
ASIA,THAILAND,2019,Male,4737
ASIA,THAILAND,2019,Female,1133
ASIA,TAJIKISTAN,1991,Male,150
ASIA,TAJIKISTAN,1991,Female,60
ASIA,TAJIKISTAN,1992,Male,142
ASIA,TAJIKISTAN,1992,Female,63
ASIA,TAJIKISTAN,1993,Male,107
ASIA,TAJIKISTAN,1993,Female,46
ASIA,TAJIKISTAN,1994,Male,144
ASIA,TAJIKISTAN,1994,Female,47
ASIA,TAJIKISTAN,1995,Male,146
ASIA,TAJIKISTAN,1995,Female,53
ASIA,TAJIKISTAN,1996,Male,123
ASIA,TAJIKISTAN,1996,Female,41
ASIA,TAJIKISTAN,1997,Male,120
ASIA,TAJIKISTAN,1997,Female,39
ASIA,TAJIKISTAN,1998,Male,114
ASIA,TAJIKISTAN,1998,Female,42
ASIA,TAJIKISTAN,1999,Male,143
ASIA,TAJIKISTAN,1999,Female,63
ASIA,TAJIKISTAN,2000,Male,139
ASIA,TAJIKISTAN,2000,Female,40
ASIA,TAJIKISTAN,2001,Male,91
ASIA,TAJIKISTAN,2001,Female,72
ASIA,TAJIKISTAN,2002,Male,103
ASIA,TAJIKISTAN,2002,Female,38
ASIA,TAJIKISTAN,2003,Male,126
ASIA,TAJIKISTAN,2003,Female,43
ASIA,TAJIKISTAN,2004,Male,116
ASIA,TAJIKISTAN,2004,Female,56
ASIA,TAJIKISTAN,2005,Male,139
ASIA,TAJIKISTAN,2005,Female,48
ASIA,TAJIKISTAN,2016,Male,154
ASIA,TAJIKISTAN,2016,Female,82
ASIA,TAJIKISTAN,2017,Male,114
ASIA,TAJIKISTAN,2017,Female,63
ASIA,TURKMENISTAN,1991,Male,188
ASIA,TURKMENISTAN,1991,Female,87
ASIA,TURKMENISTAN,1992,Male,191
ASIA,TURKMENISTAN,1992,Female,80
ASIA,TURKMENISTAN,1993,Male,174
ASIA,TURKMENISTAN,1993,Female,67
ASIA,TURKMENISTAN,1994,Male,165
ASIA,TURKMENISTAN,1994,Female,69
ASIA,TURKMENISTAN,1995,Male,192
ASIA,TURKMENISTAN,1995,Female,52
ASIA,TURKMENISTAN,1996,Male,230
ASIA,TURKMENISTAN,1996,Female,53
ASIA,TURKMENISTAN,1997,Male,261
ASIA,TURKMENISTAN,1997,Female,72
ASIA,TURKMENISTAN,1998,Male,322
ASIA,TURKMENISTAN,1998,Female,84
ASIA,TURKMENISTAN,1999,Male,342
ASIA,TURKMENISTAN,1999,Female,100
ASIA,TURKMENISTAN,2000,Male,307
ASIA,TURKMENISTAN,2000,Female,76
ASIA,TURKMENISTAN,2001,Male,368
ASIA,TURKMENISTAN,2001,Female,78
ASIA,TURKMENISTAN,2002,Male,336
ASIA,TURKMENISTAN,2002,Female,80
ASIA,TURKMENISTAN,2003,Male,295
ASIA,TURKMENISTAN,2003,Female,82
ASIA,TURKMENISTAN,2004,Male,301
ASIA,TURKMENISTAN,2004,Female,93
ASIA,TURKMENISTAN,2005,Male,374
ASIA,TURKMENISTAN,2005,Female,94
ASIA,TURKMENISTAN,2006,Male,392
ASIA,TURKMENISTAN,2006,Female,114
ASIA,TURKMENISTAN,2007,Male,269
ASIA,TURKMENISTAN,2007,Female,85
ASIA,TURKMENISTAN,2008,Male,187
ASIA,TURKMENISTAN,2008,Female,57
ASIA,TURKMENISTAN,2009,Male,125
ASIA,TURKMENISTAN,2009,Female,40
ASIA,TURKMENISTAN,2010,Male,131
ASIA,TURKMENISTAN,2010,Female,47
ASIA,TURKMENISTAN,2011,Male,91
ASIA,TURKMENISTAN,2011,Female,39
ASIA,TURKMENISTAN,2012,Male,105
ASIA,TURKMENISTAN,2012,Female,33
ASIA,TURKMENISTAN,2013,Male,73
ASIA,TURKMENISTAN,2013,Female,28
ASIA,TURKMENISTAN,2014,Male,92
ASIA,TURKMENISTAN,2014,Female,44
ASIA,TURKMENISTAN,2015,Male,92
ASIA,TURKMENISTAN,2015,Female,41
AMERICA,TRINIDAD AND TOBAGO,1991,Male,118
AMERICA,TRINIDAD AND TOBAGO,1991,Female,30
AMERICA,TRINIDAD AND TOBAGO,1992,Male,137
AMERICA,TRINIDAD AND TOBAGO,1992,Female,26
AMERICA,TRINIDAD AND TOBAGO,1993,Male,148
AMERICA,TRINIDAD AND TOBAGO,1993,Female,26
AMERICA,TRINIDAD AND TOBAGO,1994,Male,118
AMERICA,TRINIDAD AND TOBAGO,1994,Female,30
AMERICA,TRINIDAD AND TOBAGO,1995,Male,145
AMERICA,TRINIDAD AND TOBAGO,1995,Female,39
AMERICA,TRINIDAD AND TOBAGO,1996,Male,111
AMERICA,TRINIDAD AND TOBAGO,1996,Female,35
AMERICA,TRINIDAD AND TOBAGO,1997,Male,129
AMERICA,TRINIDAD AND TOBAGO,1997,Female,31
AMERICA,TRINIDAD AND TOBAGO,1998,Male,141
AMERICA,TRINIDAD AND TOBAGO,1998,Female,30
AMERICA,TRINIDAD AND TOBAGO,1999,Male,109
AMERICA,TRINIDAD AND TOBAGO,1999,Female,30
AMERICA,TRINIDAD AND TOBAGO,2000,Male,134
AMERICA,TRINIDAD AND TOBAGO,2000,Female,32
AMERICA,TRINIDAD AND TOBAGO,2001,Male,141
AMERICA,TRINIDAD AND TOBAGO,2001,Female,38
AMERICA,TRINIDAD AND TOBAGO,2002,Male,130
AMERICA,TRINIDAD AND TOBAGO,2002,Female,27
AMERICA,TRINIDAD AND TOBAGO,2003,Male,109
AMERICA,TRINIDAD AND TOBAGO,2003,Female,35
AMERICA,TRINIDAD AND TOBAGO,2004,Male,144
AMERICA,TRINIDAD AND TOBAGO,2004,Female,25
AMERICA,TRINIDAD AND TOBAGO,2005,Male,110
AMERICA,TRINIDAD AND TOBAGO,2005,Female,26
AMERICA,TRINIDAD AND TOBAGO,2006,Male,115
AMERICA,TRINIDAD AND TOBAGO,2006,Female,26
AMERICA,TRINIDAD AND TOBAGO,2007,Male,111
AMERICA,TRINIDAD AND TOBAGO,2007,Female,20
AMERICA,TRINIDAD AND TOBAGO,2008,Male,163
AMERICA,TRINIDAD AND TOBAGO,2008,Female,36
AMERICA,TRINIDAD AND TOBAGO,2009,Male,107
AMERICA,TRINIDAD AND TOBAGO,2009,Female,21
AMERICA,TRINIDAD AND TOBAGO,2010,Male,129
AMERICA,TRINIDAD AND TOBAGO,2010,Female,31
AMERICA,TRINIDAD AND TOBAGO,2011,Male,112
AMERICA,TRINIDAD AND TOBAGO,2011,Female,27
AMERICA,TRINIDAD AND TOBAGO,2012,Male,113
AMERICA,TRINIDAD AND TOBAGO,2012,Female,37
ASIA,T?RKIYE,2009,Male,843
ASIA,T?RKIYE,2009,Female,260
ASIA,T?RKIYE,2010,Male,1148
ASIA,T?RKIYE,2010,Female,376
ASIA,T?RKIYE,2011,Male,850
ASIA,T?RKIYE,2011,Female,298
ASIA,T?RKIYE,2012,Male,1072
ASIA,T?RKIYE,2012,Female,378
ASIA,T?RKIYE,2013,Male,1348
ASIA,T?RKIYE,2013,Female,463
ASIA,T?RKIYE,2014,Male,1209
ASIA,T?RKIYE,2014,Female,408
ASIA,T?RKIYE,2015,Male,1135
ASIA,T?RKIYE,2015,Female,397
ASIA,T?RKIYE,2016,Male,1422
ASIA,T?RKIYE,2016,Female,434
ASIA,T?RKIYE,2017,Male,2127
ASIA,T?RKIYE,2017,Female,603
ASIA,T?RKIYE,2018,Male,2529
ASIA,T?RKIYE,2018,Female,813
ASIA,T?RKIYE,2019,Male,2626
ASIA,T?RKIYE,2019,Female,780
EUROPE,UKRAINE,1991,Male,8371
EUROPE,UKRAINE,1991,Female,2372
EUROPE,UKRAINE,1992,Male,9184
EUROPE,UKRAINE,1992,Female,2547
EUROPE,UKRAINE,1993,Male,9932
EUROPE,UKRAINE,1993,Female,2609
EUROPE,UKRAINE,1994,Male,11138
EUROPE,UKRAINE,1994,Female,2769
EUROPE,UKRAINE,1995,Male,11953
EUROPE,UKRAINE,1995,Female,2634
EUROPE,UKRAINE,1996,Male,12586
EUROPE,UKRAINE,1996,Female,2672
EUROPE,UKRAINE,1997,Male,12178
EUROPE,UKRAINE,1997,Female,2800
EUROPE,UKRAINE,1998,Male,12016
EUROPE,UKRAINE,1998,Female,2844
EUROPE,UKRAINE,1999,Male,11806
EUROPE,UKRAINE,1999,Female,2646
EUROPE,UKRAINE,2000,Male,11910
EUROPE,UKRAINE,2000,Female,2648
EUROPE,UKRAINE,2001,Male,11038
EUROPE,UKRAINE,2001,Female,2206
EUROPE,UKRAINE,2002,Male,10374
EUROPE,UKRAINE,2002,Female,2169
EUROPE,UKRAINE,2003,Male,10172
EUROPE,UKRAINE,2003,Female,2150
EUROPE,UKRAINE,2004,Male,9394
EUROPE,UKRAINE,2004,Female,1865
EUROPE,UKRAINE,2005,Male,8861
EUROPE,UKRAINE,2005,Female,1761
EUROPE,UKRAINE,2006,Male,8300
EUROPE,UKRAINE,2006,Female,1713
EUROPE,UKRAINE,2007,Male,8408
EUROPE,UKRAINE,2007,Female,1629
EUROPE,UKRAINE,2008,Male,7783
EUROPE,UKRAINE,2008,Female,1675
EUROPE,UKRAINE,2009,Male,7992
EUROPE,UKRAINE,2009,Female,1724
EUROPE,UKRAINE,2010,Male,7512
EUROPE,UKRAINE,2010,Female,1579
EUROPE,UKRAINE,2011,Male,7309
